county,fips,year,ozonePersonDayMon,ozoneDayStdMon,ozoneDayStdMod,ozoneAvgMod,ozoneModelFlag,pm25AvgMon,pm25PersonDayMon,pm25PctMon,pm25AvgMod,pm25ModelFlag,hasMonitor,hasOzoneMonitor,hasPm25Monitor,
"Scott","27139","2008","No data available","No data available","0","No data available","1","9.5","396347.1","0.0","11.2","1","y","y","y"
"Scott","27139","2009","No data available","No data available","0","No data available","1","9.6","802628.9","0.0","10.5","1","y","y","y"
"Scott","27139","2010","129928","1","0","No data available","1","9.0","423426.0","0.0","10.4","1","y","y","y"
"Scott","27139","2011","131556","1","0","No data available","1","7.9","0.0","0.0","10.4","1","y","y","y"
"Scott","27139","2012","266652","2","0","36.55","1","8.8","0.0","0.0","10.39","1","y","y","y"
"Scott","27139","2013","136926","1","null","42.99","0","8.6","0","0","9.63","0","y","y","y"
"Scott","27139","2014","No data available","No data available","null","33.96","0","8.3","0","0","7.41","0","y","y","y"
"Scott","27139","2015","No data available","No data available","null","35","null","6.6","0","0","10.39","0","y","y","y"
"Scott","27139","2017","0","0","null","35","null","6.5","0","0","7.4","null","y","y","y"
"Scott","27139","2018","282926","2","null","No data available","null","7.2","0","0","No data available","null","y","y","y"
"Scott","27139","2019","0","0","null","No data available","null","6.8","0","0","No data available","null","y","y","y"
"Scott","27139","2020","0","0","null","No data available","null","5.8","146576","0.28","No data available","","y","y","y"
"Stearns","27145","2001","No data available","No data available","0","No data available","1","No data available","0.0","0.0","11.3","1","y","n","y"
"Stearns","27145","2002","No data available","No data available","0","No data available","1","9.2","450957.5","0.0","9.8","1","y","n","y"
"Stearns","27145","2003","137777","1","0","No data available","1","8.9","0.0","0.0","10","1","y","y","y"
"Stearns","27145","2004","No data available","No data available","0","No data available","1","No data available","0.0","0.0","9.9","1","y","y","y"
"Stearns","27145","2005","No data available","No data available","0","No data available","1","9.3","861647.4","0.0","10.9","1","y","y","y"
"Stearns","27145","2006","No data available","No data available","0","No data available","1","No data available","0.0","0.0","9.6","1","y","y","y"
"Stearns","27145","2007","437631","3","1","No data available","1","8.3","465086.2","0.0","10.2","1","y","y","y"
"Stearns","27145","2008","No data available","No data available","0","No data available","1","8.9","457094.4","0.0","9.9","1","y","y","y"
"Stearns","27145","2009","No data available","No data available","0","No data available","1","8.7","913757.6","0.0","9.6","1","y","y","y"
"Stearns","27145","2010","No data available","No data available","0","No data available","1","8.2","474003.0","0.0","9.4","","y","y","y"
"Stearns","27145","2011","150996","1","0","No data available","1","8.9","158914.0","0.0","9.7","1","y","y","y"
"Stearns","27145","2012","No data available","No data available","0","35.64","1","8.4","158084.9","0.0","9.49","1","y","y","y"
"Stearns","27145","2013","No data available","No data available","null","41.14","0","6.45","0","0","8.95","0","y","y","y"
"Stearns","27145","2014","No data available","No data available","null","34.22","0","6.2","0","0","6.48","0","y","y","y"
"Stearns","27145","2015","No data available","No data available","null","35","null","5.8","165617","0.0030","9.49","0","y","y","y"
"Stearns","27145","2017","0","0","null","35","null","5.8","0","0","6.6","null","y","y","y"
"Stearns","27145","2018","155300","1","null","No data available","null","6.5","0","0","No data available","null","y","y","y"
"Stearns","27145","2019","0","0","null","No data available","null","5.7","0","0","No data available","null","y","y","y"
"Stearns","27145","2020","0","0","null","No data available","null","5.8","0","0","No data available","","y","y","y"
"Washington","27163","2000","603390","3","null","No data available","0","No data available","No data available","No data available","No data available","0","y","y","n"
"Washington","27163","2001","1648216","8","4","No data available","1","No data available","No data available","No data available","12.4","1","y","y","n"
"Washington","27163","2002","842896","4","3","No data available","1","No data available","No data available","No data available","10.9","1","y","y","n"
"Washington","27163","2003","1280370","6","3","No data available","1","No data available","No data available","No data available","11.8","1","y","y","n"
"Washington","27163","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","11.2","1","y","y","n"
"Washington","27163","2005","1349142","6","2","No data available","1","No data available","No data available","No data available","12.3","1","y","y","n"
"Washington","27163","2006","456206","2","1","No data available","1","No data available","No data available","No data available","11","1","y","y","n"
"Washington","27163","2007","1165520","5","4","No data available","1","8.7","1475538.6","0.0","11.8","1","y","y","y"
"Washington","27163","2008","No data available","No data available","0","No data available","1","8.3","1374673.8","0.0","11.4","1","y","y","y"
"Washington","27163","2009","No data available","No data available","0","No data available","1","8.0","0.0","0.0","10.8","1","y","y","y"
"Washington","27163","2010","238136","1","0","No data available","1","No data available","No data available","No data available","10.8","1","y","y","n"
"Washington","27163","2011","240640","1","1","No data available","1","No data available","No data available","No data available","10.9","1","y","y","n"
"Washington","27163","2012","No data available","No data available","1","35.75","1","9.5","554883.3","0.0","10.26","1","y","y","y"
"Washington","27163","2013","No data available","No data available","null","41.11","0","No data available","No data available","No data available","9.62","0","y","y","n"
"Washington","27163","2014","No data available","No data available","null","33.50","0","8","0","0","7.95","0","y","y","n"
"Washington","27163","2015","251015","1","null","35","null","0","0","0","10.26","0","y","y","n"
"Washington","27163","2017","0","0","null","34","null","No data available","No data available","No data available","7.7","null","y","y","n"
"Washington","27163","2018","0","0","null","No data available","null","No data available","No data available","No data available","No data available","null","y","y","n"
"Washington","27163","2019","0","0","null","No data available","null","No data available","No data available","No data available","No data available","null","y","y","n"
"Washington","27163","2020","0","0","null","No data available","null","No data available","No data available","No data available","No data available","null","y","y","n"
"Winona","27169","2017","No data available","No data available","null","36","null","No data available","0","0","7.5","null","y","n","y"
"Winona","27169","2018","No data available","No data available","null","No data available","null","No data available","0","0","No data available","null","y","n","y"
"Wright","27171","2003","618060","6","0","No data available","1","No data available","No data available","No data available","11.1","1","y","y","n"
"Wright","27171","2004","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.6","1","y","y","n"
"Wright","27171","2005","665016","6","2","No data available","1","No data available","No data available","No data available","11.7","1","y","y","n"
"Wright","27171","2006","459224","4","1","No data available","1","No data available","No data available","No data available","10.3","1","y","y","n"
"Wright","27171","2007","700680","6","4","No data available","1","No data available","No data available","No data available","11.1","1","y","y","n"
"Wright","27171","2008","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.6","1","y","y","n"
"Wright","27171","2009","No data available","No data available","0","No data available","1","No data available","No data available","No data available","10.1","1","y","y","n"
"Wright","27171","2010","124700","1","0","No data available","1","No data available","No data available","No data available","9.9","1","y","y","n"
"Wright","27171","2011","126033","1","0","No data available","1","No data available","No data available","No data available","10.1","1","y","y","n"
"Wright","27171","2012","No data available","No data available","0","36.22","1","7.3","0.0","0.0","9.97","1","y","y","y"
"Wright","27171","2013","No data available","No data available","null","42.36","0","7.36","0","0","9.30","0","y","y","y"
"Wright","27171","2014","129946","1","null","34.75","0","6.3","0","0","6.77","0","y","y","y"
"Wright","27171","2015","No data available","No data available","null","35","null","6.1","0","0","9.97","0","y","y","y"
"Wright","27171","2017","0","0","null","35","null","6.6","0","0","7.1","null","y","y","y"
"Wright","27171","2018","393390","3","null","No data available","null","6.9","0","0","No data available","null","y","y","y"
"Wright","27171","2019","0","0","null","No data available","null","5.5","0","0","No data available","null","y","y","y"
"Wright","27171","2020","132745","1","null","No data available","null","6.2","0","0","No data available","","y","y","y"

Note: The National Ambient Air Quality Standard (annual) for fine particles is 12 micrograms per cubic meter of air.
* No Data Available.  (Monitor data are not available if there were no active monitors in the county during the time selected or the active monitors did not meet the minimum completeness requirements during the time selected.)
micrograms per cubic meter = micrograms per cubic meter of ambient air
ppb = parts per billion
Person-days are calculated as: (% of days above ozone/PM2.5 standard) x (number of days monitored in a year) x (county population)
standard = US EPA National Ambient Air Quality Standard (NAAQS)
Monitor data are levels of PM2.5 and ozone measured in the air by air quality monitors.
These data are available only for counties with air monitors.
Modeled air data are estimated levels of PM2.5 and ozone in the air and are available for all counties.
Modeled air estimates may differ from the air monitor measurements.
These data can not be used to show regulatory compliance with the National Ambient Air Quality Standard.

Source:
Minnesota Public Health Data Access
Minnesota Environmental Public Health Tracking Program
Minnesota Department of Health
P.O. Box 64882
"St. Paul, MN 55164-0882"
Phone: (651) 201-5900 or toll free: 1-800-205-4987
Fax: (651) 201-5926
E-mail: tracking.health@state.mn.us
Web: https://apps.health.state.mn.us/mndata/ 

